	t	x	y
	3394	6.35121e+06	17315.4
	3395	6.3325e+06	17374.1
	3396	6.31355e+06	17431.6
	3397	6.29436e+06	17487.9
	3398	6.27494e+06	17543.1
	3399	6.25532e+06	17597.1
	3400	6.23548e+06	17649.9
	3401	6.21546e+06	17701.6
	3402	6.19525e+06	17752
	3403	6.17486e+06	17801.2
	3404	6.15431e+06	17849.2
	3405	6.13361e+06	17896
	3406	6.11275e+06	17941.6
	3407	6.09176e+06	17985.9
	3408	6.07064e+06	18029.1
	3409	6.04939e+06	18071
	3410	6.02803e+06	18111.7
	3411	6.00656e+06	18151.2
	3412	5.98499e+06	18189.4
	3413	5.96333e+06	18226.5
	3414	5.94159e+06	18262.3
	3415	5.91976e+06	18296.9
	3416	5.89787e+06	18330.3
	3417	5.8759e+06	18362.5
	3418	5.85388e+06	18393.5
	3419	5.83181e+06	18423.3
	3420	5.80969e+06	18451.9
	3421	5.78753e+06	18479.4
	3422	5.76533e+06	18505.6
	3423	5.7431e+06	18530.7
	3424	5.72085e+06	18554.6
	3425	5.69858e+06	18577.4
	3426	5.67629e+06	18599
	3427	5.654e+06	18619.5
	3428	5.6317e+06	18638.9
	3429	5.6094e+06	18657.1
	3430	5.5871e+06	18674.2
	3431	5.56482e+06	18690.3
	3432	5.54254e+06	18705.2
	3433	5.52029e+06	18719.1
	3434	5.49805e+06	18731.9
	3435	5.47584e+06	18743.6
	3436	5.45366e+06	18754.3
	3437	5.43151e+06	18763.9
	3438	5.4094e+06	18772.5
	3439	5.38733e+06	18780.2
	3440	5.3653e+06	18786.8
	3441	5.34331e+06	18792.4
	3442	5.32138e+06	18797.1
	3443	5.2995e+06	18800.8
	3444	5.27767e+06	18803.5
	3445	5.2559e+06	18805.3
	3446	5.23419e+06	18806.2
	3447	5.21254e+06	18806.2
	3448	5.19096e+06	18805.2
	3449	5.16945e+06	18803.4
	3450	5.14801e+06	18800.8
	3451	5.12665e+06	18797.2
	3452	5.10535e+06	18792.9
	3453	5.08414e+06	18787.6
	3454	5.06301e+06	18781.6
	3455	5.04196e+06	18774.8
	3456	5.02099e+06	18767.2
	3457	5.00011e+06	18758.8
	3458	4.97931e+06	18749.6
	3459	4.95861e+06	18739.7
	3460	4.938e+06	18729.1
	3461	4.91748e+06	18717.8
	3462	4.89705e+06	18705.7
	3463	4.87672e+06	18692.9
	3464	4.85649e+06	18679.5
	3465	4.83636e+06	18665.4
	3466	4.81633e+06	18650.6
	3467	4.7964e+06	18635.2
	3468	4.77657e+06	18619.2
	3469	4.75685e+06	18602.5
	3470	4.73723e+06	18585.3
	3471	4.71772e+06	18567.4
	3472	4.69832e+06	18549
	3473	4.67903e+06	18530
	3474	4.65985e+06	18510.5
	3475	4.64077e+06	18490.4
	3476	4.62182e+06	18469.8
	3477	4.60297e+06	18448.7
	3478	4.58424e+06	18427.1
	3479	4.56562e+06	18405
	3480	4.54712e+06	18382.4
	3481	4.52874e+06	18359.4
	3482	4.51047e+06	18335.9
	3483	4.49233e+06	18311.9
	3484	4.4743e+06	18287.5
	3485	4.45639e+06	18262.7
	3486	4.4386e+06	18237.5
	3487	4.42093e+06	18211.9
	3488	4.40339e+06	18186
	3489	4.38597e+06	18159.6
	3490	4.36867e+06	18132.9
	3491	4.35149e+06	18105.8
	3492	4.33444e+06	18078.4
	3493	4.31752e+06	18050.6
	3494	4.30071e+06	18022.6
	3495	4.28404e+06	17994.2
	3496	4.26749e+06	17965.5
	3497	4.25107e+06	17936.5
	3498	4.23478e+06	17907.3
	3499	4.21862e+06	17877.7
	3500	4.20258e+06	17847.9
	3501	4.18668e+06	17817.9
	3502	4.1709e+06	17787.6
	3503	4.15525e+06	17757.1
	3504	4.13974e+06	17726.3
	3505	4.12435e+06	17695.4
	3506	4.1091e+06	17664.2
	3507	4.09398e+06	17632.8
	3508	4.079e+06	17601.2
	3509	4.06414e+06	17569.5
	3510	4.04942e+06	17537.6
	3511	4.03484e+06	17505.5
	3512	4.02039e+06	17473.2
	3513	4.00607e+06	17440.8
	3514	3.99189e+06	17408.3
	3515	3.97785e+06	17375.6
	3516	3.96394e+06	17342.8
	3517	3.95017e+06	17309.9
	3518	3.93654e+06	17276.9
	3519	3.92305e+06	17243.7
	3520	3.9097e+06	17210.5
	3521	3.89648e+06	17177.2
	3522	3.88341e+06	17143.8
	3523	3.87047e+06	17110.3
	3524	3.85768e+06	17076.7
	3525	3.84503e+06	17043.1
	3526	3.83253e+06	17009.5
	3527	3.82016e+06	16975.7
	3528	3.80794e+06	16942
	3529	3.79587e+06	16908.2
	3530	3.78394e+06	16874.3
	3531	3.77215e+06	16840.5
	3532	3.76052e+06	16806.6
	3533	3.74903e+06	16772.7
	3534	3.73768e+06	16738.9
	3535	3.72649e+06	16705
	3536	3.71545e+06	16671.1
	3537	3.70456e+06	16637.2
	3538	3.69382e+06	16603.4
	3539	3.68323e+06	16569.5
	3540	3.6728e+06	16535.7
	3541	3.66252e+06	16501.9
	3542	3.6524e+06	16468.2
	3543	3.64243e+06	16434.5
	3544	3.63262e+06	16400.9
	3545	3.62297e+06	16367.3
	3546	3.61348e+06	16333.8
	3547	3.60415e+06	16300.3
	3548	3.59498e+06	16266.9
	3549	3.58598e+06	16233.6
	3550	3.57714e+06	16200.4
	3551	3.56847e+06	16167.2
	3552	3.55996e+06	16134.2
	3553	3.55162e+06	16101.2
	3554	3.54345e+06	16068.3
	3555	3.53545e+06	16035.6
	3556	3.52763e+06	16002.9
	3557	3.51997e+06	15970.4
	3558	3.5125e+06	15937.9
	3559	3.5052e+06	15905.6
	3560	3.49808e+06	15873.5
	3561	3.49114e+06	15841.4
	3562	3.48438e+06	15809.5
	3563	3.47781e+06	15777.7
	3564	3.47142e+06	15746.1
	3565	3.46521e+06	15714.6
	3566	3.4592e+06	15683.3
	3567	3.45338e+06	15652.2
	3568	3.44775e+06	15621.2
	3569	3.44231e+06	15590.3
	3570	3.43707e+06	15559.7
	3571	3.43203e+06	15529.2
	3572	3.42719e+06	15498.9
	3573	3.42256e+06	15468.8
	3574	3.41813e+06	15438.8
	3575	3.4139e+06	15409.1
	3576	3.40988e+06	15379.6
	3577	3.40608e+06	15350.2
	3578	3.40249e+06	15321.1
	3579	3.39912e+06	15292.2
	3580	3.39596e+06	15263.5
	3581	3.39302e+06	15235
	3582	3.39031e+06	15206.7
	3583	3.38782e+06	15178.7
	3584	3.38557e+06	15150.9
	3585	3.38354e+06	15123.3
	3586	3.38174e+06	15096
	3587	3.38018e+06	15068.9
	3588	3.37886e+06	15042.1
	3589	3.37778e+06	15015.5
	3590	3.37695e+06	14989.2
	3591	3.37636e+06	14963.2
	3592	3.37602e+06	14937.4
	3593	3.37593e+06	14911.9
	3594	3.3761e+06	14886.7
	3595	3.37652e+06	14861.7
	3596	3.3772e+06	14837.1
	3597	3.37815e+06	14812.7
	3598	3.37936e+06	14788.6
	3599	3.38084e+06	14764.9
	3600	3.38259e+06	14741.4
	3601	3.38461e+06	14718.3
	3602	3.38692e+06	14695.4
	3603	3.3895e+06	14672.9
	3604	3.39236e+06	14650.7
	3605	3.3955e+06	14628.8
	3606	3.39894e+06	14607.3
	3607	3.40266e+06	14586.1
	3608	3.40668e+06	14565.3
	3609	3.41099e+06	14544.8
	3610	3.4156e+06	14524.6
	3611	3.42051e+06	14504.9
	3612	3.42573e+06	14485.5
	3613	3.43124e+06	14466.4
	3614	3.43707e+06	14447.7
	3615	3.4432e+06	14429.5
	3616	3.44965e+06	14411.5
	3617	3.45641e+06	14394
	3618	3.46348e+06	14376.9
	3619	3.47088e+06	14360.2
	3620	3.47859e+06	14343.9
	3621	3.48662e+06	14328
	3622	3.49498e+06	14312.5
	3623	3.50366e+06	14297.4
	3624	3.51266e+06	14282.8
	3625	3.52199e+06	14268.6
	3626	3.53165e+06	14254.8
	3627	3.54163e+06	14241.5
	3628	3.55195e+06	14228.6
	3629	3.56259e+06	14216.2
	3630	3.57356e+06	14204.2
	3631	3.58486e+06	14192.7
	3632	3.59649e+06	14181.7
	3633	3.60845e+06	14171.2
	3634	3.62073e+06	14161.1
	3635	3.63335e+06	14151.5
	3636	3.64629e+06	14142.4
	3637	3.65955e+06	14133.8
	3638	3.67314e+06	14125.7
	3639	3.68705e+06	14118.1
	3640	3.70128e+06	14111
	3641	3.71583e+06	14104.4
	3642	3.7307e+06	14098.3
	3643	3.74587e+06	14092.8
	3644	3.76136e+06	14087.7
	3645	3.77715e+06	14083.3
	3646	3.79325e+06	14079.3
	3647	3.80964e+06	14075.9
	3648	3.82632e+06	14073
	3649	3.8433e+06	14070.7
	3650	3.86056e+06	14069
